layer,type,comparison_group,index,score,mean_deviant,mean_factual,ent_deviant,ent_factual
9,neuron_activation,Impossible_vs_Factual,3949,0.5483733415603638,0.0419476144015789,0.01936258003115654,,
9,neuron_activation,Impossible_vs_Factual,1520,0.5348941683769226,0.001570275635458529,-0.032454103231430054,,
9,neuron_activation,Impossible_vs_Factual,2623,0.529477059841156,0.04731116071343422,0.01589718833565712,,
9,neuron_activation,Impossible_vs_Factual,5234,0.5242964625358582,0.009533407166600227,-0.005453681573271751,,
9,neuron_activation,Impossible_vs_Factual,2725,0.5225881338119507,0.002680071396753192,-0.01282667275518179,,
9,neuron_activation,Impossible_vs_Factual,4317,0.5179950594902039,-0.002416124101728201,-0.03145858645439148,,
9,neuron_activation,Hallucinations_vs_Factual,3159,0.6468530893325806,0.0195070281624794,-0.0086330845952034,,
9,neuron_activation,Hallucinations_vs_Factual,5545,0.6005491018295288,0.011085256934165955,0.0003026202612090856,,
9,neuron_activation,Hallucinations_vs_Factual,5234,0.5702330470085144,0.011779683642089367,-0.005453681573271751,,
9,neuron_activation,Hallucinations_vs_Factual,590,0.5342643857002258,0.015448585152626038,-0.0013828689698129892,,
9,neuron_activation,Hallucinations_vs_Factual,3479,0.5330520868301392,0.05212549492716789,0.02679983340203762,,
9,neuron_activation,Hallucinations_vs_Factual,2885,0.5324901342391968,-0.008035787381231785,-0.030763326212763786,,
9,neuron_activation,Hallucinations_vs_Factual,6157,0.5313873291015625,0.03759090229868889,0.009723559021949768,,
9,neuron_activation,Hallucinations_vs_Factual,2623,0.5302426815032959,0.048839230090379715,0.01589718833565712,,
9,neuron_activation,Hallucinations_vs_Factual,7637,0.5265071988105774,0.006710493471473455,-0.011662021279335022,,
9,neuron_activation,Hallucinations_vs_Factual,6475,0.5211406350135803,0.004443923477083445,-0.016644299030303955,,
10,neuron_activation,Impossible_vs_Factual,5496,0.6303136944770813,-0.0036232173442840576,-0.03133750706911087,,
10,neuron_activation,Impossible_vs_Factual,4731,0.622224748134613,0.042795874178409576,0.021804876625537872,,
10,neuron_activation,Impossible_vs_Factual,4257,0.6026677489280701,0.06381350755691528,0.04190435633063316,,
10,neuron_activation,Impossible_vs_Factual,674,0.5971524119377136,0.025054415687918663,-0.011947985738515854,,
10,neuron_activation,Impossible_vs_Factual,1014,0.5825793147087097,0.03819029778242111,0.006156504154205322,,
10,neuron_activation,Impossible_vs_Factual,4334,0.5655719637870789,0.03172741457819939,0.014937471598386765,,
10,neuron_activation,Impossible_vs_Factual,56,0.563897430896759,0.017856448888778687,-0.04307561740279198,,
10,neuron_activation,Impossible_vs_Factual,8048,0.5632465481758118,-0.008837462402880192,-0.13761088252067566,,
10,neuron_activation,Impossible_vs_Factual,1300,0.5585732460021973,0.0727398693561554,0.03776973858475685,,
