layer,type,comparison_group,index,score,mean_deviant,mean_factual,ent_deviant,ent_factual
9,neuron_activation,Hallucinations_vs_Factual,3390,0.48254576325416565,0.03521429002285004,-0.0022140713408589363,,
10,neuron_activation,Impossible_vs_Factual,4778,0.7908895611763,0.08304837346076965,-0.021543467417359352,,
10,neuron_activation,Impossible_vs_Factual,8048,0.7307783365249634,-0.005591542460024357,-0.3832791745662689,,
10,neuron_activation,Impossible_vs_Factual,8039,0.7109276652336121,0.032329924404621124,-0.014266207814216614,,
10,neuron_activation,Impossible_vs_Factual,5511,0.7074576020240784,-0.0019496814347803593,-0.05220363661646843,,
10,neuron_activation,Impossible_vs_Factual,4011,0.6974145174026489,0.04038500785827637,0.009403144009411335,,
10,neuron_activation,Impossible_vs_Factual,2273,0.6643903255462646,0.07141581922769547,0.025263391435146332,,
10,neuron_activation,Impossible_vs_Factual,1098,0.6545388102531433,-0.0043975296430289745,-0.04161832854151726,,
10,neuron_activation,Impossible_vs_Factual,6655,0.6542564630508423,-0.0015672442968934774,-0.04827534779906273,,
10,neuron_activation,Impossible_vs_Factual,7668,0.6419112682342529,0.010916736908257008,-0.055338695645332336,,
10,neuron_activation,Impossible_vs_Factual,7961,0.6134545207023621,-0.02260632812976837,-0.05925650894641876,,
10,neuron_activation,Hallucinations_vs_Factual,6498,0.6283384561538696,0.011561290360987186,-0.0313715897500515,,
10,neuron_activation,Hallucinations_vs_Factual,7668,0.6090747714042664,0.021362660452723503,-0.055338695645332336,,
10,neuron_activation,Hallucinations_vs_Factual,1189,0.5833694934844971,-0.046638429164886475,-0.09951739013195038,,
10,neuron_activation,Hallucinations_vs_Factual,8048,0.5689620971679688,-0.026455923914909363,-0.3832791745662689,,
10,neuron_activation,Hallucinations_vs_Factual,6265,0.5633285045623779,-0.03797215595841408,-0.0796450674533844,,
10,neuron_activation,Hallucinations_vs_Factual,345,0.5600831508636475,-0.01585233025252819,-0.04691636934876442,,
10,neuron_activation,Hallucinations_vs_Factual,6854,0.5502878427505493,-0.0026145060546696186,-0.040962036699056625,,
10,neuron_activation,Hallucinations_vs_Factual,7019,0.5408971905708313,-0.015831302851438522,-0.10156036168336868,,
10,neuron_activation,Hallucinations_vs_Factual,2073,0.539097785949707,0.03700327128171921,-0.002980748424306512,,
10,neuron_activation,Hallucinations_vs_Factual,3021,0.5209237933158875,-0.031806908547878265,-0.0660860538482666,,
11,neuron_activation,Impossible_vs_Factual,947,0.802979588508606,-0.05142545327544212,-0.28502315282821655,,
11,neuron_activation,Impossible_vs_Factual,7211,0.790978193283081,0.0016692804638296366,-0.05677178502082825,,
11,neuron_activation,Impossible_vs_Factual,2850,0.7864943146705627,0.048522163182497025,-0.09682627022266388,,
11,neuron_activation,Impossible_vs_Factual,7287,0.7340985536575317,-0.009212781675159931,-0.06488661468029022,,
11,neuron_activation,Impossible_vs_Factual,3084,0.7304381132125854,0.2405528724193573,0.03529644012451172,,
11,neuron_activation,Impossible_vs_Factual,259,0.7274485230445862,0.02949773520231247,-0.010542761534452438,,
11,neuron_activation,Impossible_vs_Factual,2899,0.7215648889541626,0.04422838240861893,-0.00437496742233634,,
11,neuron_activation,Impossible_vs_Factual,7563,0.6708089113235474,0.016228090971708298,-0.06128670275211334,,
11,neuron_activation,Impossible_vs_Factual,6282,0.6673774719238281,0.02121458388864994,-0.01279017049819231,,
11,neuron_activation,Impossible_vs_Factual,3043,0.6672252416610718,0.03647676482796669,-0.0354701466858387,,
11,neuron_activation,Hallucinations_vs_Factual,7660,0.7012316584587097,0.02079721726477146,-0.012617694213986397,,
11,neuron_activation,Hallucinations_vs_Factual,75,0.6819810271263123,-0.05035142973065376,-0.13017988204956055,,
11,neuron_activation,Hallucinations_vs_Factual,3900,0.5941161513328552,0.009048154577612877,-0.02505207061767578,,
11,neuron_activation,Hallucinations_vs_Factual,218,0.5937609076499939,0.02156543731689453,-0.019459286704659462,,
11,neuron_activation,Hallucinations_vs_Factual,3412,0.5896895527839661,-0.009440896101295948,-0.06644661724567413,,
11,neuron_activation,Hallucinations_vs_Factual,2654,0.5826226472854614,1.2311269529163837e-05,-0.03594178706407547,,
11,neuron_activation,Hallucinations_vs_Factual,7342,0.5621804594993591,0.023655258119106293,-0.049766458570957184,,
11,neuron_activation,Hallucinations_vs_Factual,7287,0.5612428188323975,-0.023685092106461525,-0.06488661468029022,,
11,neuron_activation,Hallucinations_vs_Factual,3289,0.5581491589546204,-0.010027142241597176,-0.045462243258953094,,
11,neuron_activation,Hallucinations_vs_Factual,7211,0.5516111254692078,-0.016183089464902878,-0.05677178502082825,,
12,neuron_activation,Impossible_vs_Factual,3981,0.9392943382263184,-0.013477872125804424,-0.14172281324863434,,
12,neuron_activation,Impossible_vs_Factual,2038,0.930275559425354,-0.002377062803134322,-0.1025969609618187,,
12,neuron_activation,Impossible_vs_Factual,2170,0.868172824382782,0.0012673805467784405,-0.0663067102432251,,
12,neuron_activation,Impossible_vs_Factual,6022,0.8498326539993286,-0.02428492344915867,-0.1200503408908844,,
12,neuron_activation,Impossible_vs_Factual,2222,0.8154438138008118,0.010113450698554516,-0.06737259775400162,,
12,neuron_activation,Impossible_vs_Factual,2231,0.7531030178070068,0.005713997408747673,-0.056128788739442825,,
12,neuron_activation,Impossible_vs_Factual,7766,0.7486108541488647,0.07669724524021149,0.027002612128853798,,
12,neuron_activation,Impossible_vs_Factual,4681,0.7396606206893921,-0.008644269779324532,-0.10562705248594284,,
