model,layer,relative_depth,boundary_type,evaluated_on,boundary_norm,boundary_stability,boundary_entropy,boundary_max_prob,fisher_info,hessian_curvature,jac_amplification,grad_blockage,grad_alignment,vocab_alignment,betti_0,betti_1
qwen3-32B,24,0.375,Hallucination,Hallucination,33.19370020860739,0.8945260018396238,11.9375,7.241964340209961e-06,0.4814724789372557,-0.0016120142297261593,1.328125,0.0016789124201750383,0.004287055518943816,0.1455078125,1,0
qwen3-32B,24,0.375,Hallucination,Factual,33.19370020860739,0.8945260018396238,11.9375,7.241964340209961e-06,0.314587666078462,-0.0006401349554652638,1.43701171875,0.014194452756782994,0.0018992172190337442,0.1455078125,2,0
qwen3-32B,25,0.390625,Impossible,Impossible,42.790486732630704,0.8983009692940656,11.9375,7.241964340209961e-06,0.9538987911416553,-0.0006070211122363551,1.365234375,-0.004815239881281741,0.0025778224371606484,0.1552734375,1,0
qwen3-32B,25,0.390625,Impossible,Factual,42.790486732630704,0.8983009692940656,11.9375,7.241964340209961e-06,0.28559897036685084,-8.48435110810321e-05,1.40478515625,0.012215444425237365,0.0008110747148748487,0.1552734375,3,0
qwen3-32B,25,0.390625,Hallucination,Hallucination,33.73175808624851,0.8978683530620444,11.9375,7.331371307373047e-06,0.38978496221095205,-0.002569425194560357,1.35205078125,0.0031876891443971545,0.005192518146941438,0.1513671875,2,0
qwen3-32B,25,0.390625,Hallucination,Factual,33.73175808624851,0.8978683530620444,11.9375,7.331371307373047e-06,0.3898102012156738,0.0004469230784421635,1.419921875,0.015073734233737923,0.002456473870552145,0.1513671875,2,0
qwen3-32B,26,0.40625,Impossible,Impossible,44.36360083948418,0.9022710015154798,11.9375,7.241964340209961e-06,0.6785197637760813,-0.002029915014794401,1.39013671875,-0.004377911071060225,0.0037232807371765375,0.154296875,1,0
qwen3-32B,26,0.40625,Impossible,Factual,44.36360083948418,0.9022710015154798,11.9375,7.241964340209961e-06,0.41532138484017095,0.0008848630895645379,1.4716796875,0.015497877247980796,0.0012117834703531116,0.154296875,2,0
qwen3-32B,26,0.40625,Hallucination,Hallucination,34.87032367058926,0.9042038593033663,11.9375,7.271766662597656e-06,0.5223356711382805,-0.0024414085810641824,1.35009765625,0.006609232354094274,0.004522388713667169,0.1435546875,2,0
qwen3-32B,26,0.40625,Hallucination,Factual,34.87032367058926,0.9042038593033663,11.9375,7.271766662597656e-06,0.2974469213768645,0.00037062739711886633,1.46240234375,0.015017611702205613,0.004070471884915605,0.1435546875,2,0
qwen3-32B,27,0.421875,Impossible,Impossible,47.628313369345285,0.8813379065400757,11.9375,7.3015689849853516e-06,0.8698631105674993,-0.001202270951689092,1.5458984375,-0.0030317042692331597,0.0018724665424088016,0.1435546875,1,0
qwen3-32B,27,0.421875,Impossible,Factual,47.628313369345285,0.8813379065400757,11.9375,7.3015689849853516e-06,0.306000327705133,2.823412781961195e-05,1.6337890625,0.011633289788733236,0.004564980124996509,0.1435546875,2,0
qwen3-32B,27,0.421875,Hallucination,Hallucination,37.58760711206016,0.880895507375005,11.9375,7.241964340209961e-06,0.5097343539486052,-0.002553764258030934,1.50830078125,0.00587451222963864,0.005076694244053215,0.1357421875,2,0
qwen3-32B,27,0.421875,Hallucination,Factual,37.58760711206016,0.880895507375005,11.9375,7.241964340209961e-06,0.35742610385093515,-0.00044909147874373637,1.59619140625,0.012206311512272805,0.005738570085668471,0.1357421875,2,0
qwen3-32B,28,0.4375,Impossible,Impossible,50.886649820495236,0.8796626641269285,11.9375,7.241964340209961e-06,1.0426466365989056,-0.0033772426295175604,1.5634765625,-0.0033990446536336094,0.0021788363810628653,0.1376953125,1,0
qwen3-32B,28,0.4375,Impossible,Factual,50.886649820495236,0.8796626641269285,11.9375,7.241964340209961e-06,0.41368612762277596,-0.00027020044241604494,1.68017578125,0.010993838528520428,0.0048489902837900445,0.1376953125,1,0
qwen3-32B,28,0.4375,Hallucination,Hallucination,40.502527882685285,0.8742276665501284,11.9375,7.212162017822266e-06,0.5148458656548978,-0.002071690954404561,1.57861328125,0.007028583160717972,0.00591126293875277,0.138671875,3,0
qwen3-32B,28,0.4375,Hallucination,Factual,40.502527882685285,0.8742276665501284,11.9375,7.212162017822266e-06,0.3118919146395993,-0.0005890250452903361,1.6845703125,0.010454560426296666,0.005993127313558944,0.138671875,2,0
